Leaf	All	Syn	Mis	ORF10syn	ORF10mis
hCoV-19/USA/OH-21AM-048CO02442/2021|EPI_ISL_2200083|2021-02-17|B.1.596	20	3	17	0	0
hCoV-19/USA/OH-21AM-042CO05770/2021|EPI_ISL_2153770|2021-02-11|B.1.596	18	2	16	0	0
hCoV-19/USA/OH-21AM-042CO00788/2021|EPI_ISL_2153802|2021-02-11|B.1.596	18	2	16	0	0
hCoV-19/USA/OH-21AM-069CO03214/2021|EPI_ISL_2382479|2021-03-10|B.1.596	19	3	16	0	0
hCoV-19/deer/USA/OH-OSU-0340/2021|EPI_ISL_4878319|2021-02-25|B.1.596	25	9	16	0	0
hCoV-19/deer/USA/OH-OSU-0336/2021|EPI_ISL_4878318|2021-02-25|B.1.596	25	9	16	0	0
hCoV-19/deer/USA/OH-OSU-0335/2021|EPI_ISL_4878317|2021-02-25|B.1.596	26	10	16	0	0
hCoV-19/deer/USA/OH-OSU-0109/2021|EPI_ISL_4878316|2021-02-02|B.1.596	26	9	17	0	0
hCoV-19/deer/USA/OH-OSU-0341/2021|EPI_ISL_4878320|2021-02-25|B.1.596	23	8	15	0	0
hCoV-19/deer/USA/OH-OSU-0343/2021|EPI_ISL_4878321|2021-02-25|B.1.596	23	8	15	0	0
hCoV-19/deer/USA/OH-OSU-0344/2021|EPI_ISL_4878322|2021-02-25|B.1.596	23	8	15	0	0
hCoV-19/deer/USA/IA-204669/2020|EPI_ISL_6425282|2020-12-09|B.1.2	19	5	14	0	0
hCoV-19/USA/OH-21AM-068CO01799/2021|EPI_ISL_2399691|2021-03-09|B.1.596	27	9	18	0	0
hCoV-19/USA/OH-21AM-058CO02722/2021|EPI_ISL_2399741|2021-02-27|B.1.2	23	7	16	0	0
hCoV-19/USA/OH-21AM-058CO00821/2021|EPI_ISL_2399738|2021-02-27|B.1.2	22	7	15	0	0
hCoV-19/USA/OH-CDC-QDX22860890/2021|EPI_ISL_1392300|2021-03-10|B.1.1.335	20	7	13	0	0
hCoV-19/USA/OH-CDC-QDX22905930/2021|EPI_ISL_1392355|2021-03-13|B.1.1.335	20	6	14	0	0
hCoV-19/USA/OH-CDC-QDX22902891/2021|EPI_ISL_1367380|2021-03-13|B.1.1.335	20	6	14	0	0
hCoV-19/USA/OH-CDC-QDX22903284/2021|EPI_ISL_1392338|2021-03-13|B.1.1.335	20	6	14	0	0
hCoV-19/deer/USA/IA-205750/2020|EPI_ISL_5804749|2020-12-07|B.1.2	15	2	13	0	0
hCoV-19/deer/USA/IA-204364/2020|EPI_ISL_5804745|2020-12-07|B.1.2	15	2	13	0	0
hCoV-19/USA/OH-UHTL-46/2021|EPI_ISL_1240792|2021-02-10|B.1.2	19	3	16	0	0
hCoV-19/deer/USA/OH-OSU-0212/2021|EPI_ISL_4847033|2021-02-24|B.1.2	30	10	19	0	0
hCoV-19/USA/OH-UHTL-738/2021|EPI_ISL_2091115|2021-03-14|B.1.2	20	5	15	0	0
hCoV-19/USA/OH-CDC-ASC210039570/2021|EPI_ISL_1834760|2021-03-31|B.1.2	25	7	18	0	0
hCoV-19/deer/USA/IA-207253/2020|EPI_ISL_6425269|2020-11-30|B.1.2	19	6	13	0	0
hCoV-19/deer/USA/OH-OSU-0025/2021|EPI_ISL_4878314|2021-01-26|B.1.2	49	22	26	1	0
hCoV-19/deer/USA/IA-205769/2020|EPI_ISL_6425279|2020-12-08|B.1.2	25	5	20	0	0
hCoV-19/deer/USA/IA-204473/2020|EPI_ISL_5804747|2020-12-05|B.1.2	25	7	18	0	0
hCoV-19/deer/USA/IA-204472/2020|EPI_ISL_5804746|2020-12-05|B.1.2	23	7	16	0	0
hCoV-19/deer/USA/IA-207770/2020|EPI_ISL_6425270|2020-12-02|B.1.2	18	4	14	0	0
hCoV-19/deer/USA/IA-208098/2020|EPI_ISL_5804767|2020-11-24|B.1.2	18	2	16	0	0
hCoV-19/deer/USA/IA-205795/2020|EPI_ISL_6425275|2020-12-07|B.1.2	19	2	17	0	0
hCoV-19/deer/USA/IA-208043/2020|EPI_ISL_5804764|2020-10-08|B.1.2	22	5	16	0	0
hCoV-19/deer/USA/IA-204363/2020|EPI_ISL_5804744|2020-12-07|B.1.2	24	6	18	0	0
hCoV-19/deer/USA/IA-206407/2020|EPI_ISL_5804757|2020-11-06|B.1.2	18	4	14	0	0
hCoV-19/USA/OH-21AM-049CO00681/2021|EPI_ISL_2200126|2021-02-18|B.1.2	19	4	15	0	0
hCoV-19/deer/USA/OH-OSU-0141/2021|EPI_ISL_4847032|2021-02-16|B.1.2	32	9	22	0	1
hCoV-19/deer/USA/OH-OSU-0078/2021|EPI_ISL_4878315|2021-02-01|B.1.2	31	11	20	0	0
hCoV-19/deer/USA/OH-OSU-0079/2021|EPI_ISL_4847031|2021-02-01|B.1.2	31	11	20	0	0
hCoV-19/deer/USA/IA-206527/2020|EPI_ISL_5804750|2020-10-15|B.1.2	15	2	13	0	0
hCoV-19/deer/USA/IA-207150/2020|EPI_ISL_6425285|2020-11-15|B.1.2	17	2	15	0	0
hCoV-19/deer/USA/IA-207707/2020|EPI_ISL_5804763|2020-12-10|B.1.2	26	2	24	0	0
hCoV-19/deer/USA/IA-207649/2020|EPI_ISL_5804762|2020-12-05|B.1.2	21	3	18	0	0
hCoV-19/deer/USA/IA-207531/2020|EPI_ISL_5804760|2020-11-08|B.1.2	20	4	16	0	0
hCoV-19/deer/USA/IA-207589/2020|EPI_ISL_5804761|2020-11-24|B.1.2	18	3	15	0	0
hCoV-19/deer/USA/IA-207579/2020|EPI_ISL_6425286|2020-11-17|B.1.2	23	7	16	0	0
hCoV-19/deer/USA/IA-207431/2020|EPI_ISL_5804756|2020-10-28|B.1.2	18	3	15	0	0
hCoV-19/deer/USA/IA-207391/2020|EPI_ISL_5804755|2020-11-29|B.1.2	17	3	14	0	0
hCoV-19/deer/USA/IA-207530/2020|EPI_ISL_5804759|2020-11-07|B.1.2	16	2	14	0	0
hCoV-19/mink/USA/OR-20-034329-008/2020|EPI_ISL_1527631|2020-11-24|B.1.2	15	3	12	0	0
hCoV-19/mink/USA/OR-20-034329-009/2020|EPI_ISL_1527632|2020-11-24|B.1.2	14	2	12	0	0
hCoV-19/mink/USA/OR-20-034329-010/2020|EPI_ISL_1527633|2020-11-24|B.1.2	13	1	12	0	0
hCoV-19/mink/USA/OR-20-034329-005/2020|EPI_ISL_1527630|2020-11-24|B.1.2	13	1	12	0	0
hCoV-19/USA/OH-UHTL-358/2021|EPI_ISL_1472388|2021-03-24|B.1.2	20	3	16	0	0
hCoV-19/USA/OH-21AM-095CO06379/2021|EPI_ISL_2341398|2021-04-05|B.1.2	21	3	18	0	0
hCoV-19/USA/OH-21AM-082CO04674/2021|EPI_ISL_2382795|2021-03-23|B.1.2	20	5	15	0	0
hCoV-19/USA/OH-21AM-057CO03936/2021|EPI_ISL_2399733|2021-02-26|B.1.2	17	3	14	0	0
hCoV-19/deer/USA/IA-208017/2020|EPI_ISL_6425284|2020-09-28|B.1.2	10	0	10	0	0
hCoV-19/deer/USA/IA-207437/2020|EPI_ISL_5804758|2020-10-31|B.1.2	13	3	10	0	0
hCoV-19/deer/USA/IA-206978/2020|EPI_ISL_5804754|2020-12-28|B.1.2	14	3	11	0	0
hCoV-19/deer/USA/IA-208099/2020|EPI_ISL_5804768|2020-11-24|B.1.2	16	4	12	0	0
hCoV-19/deer/USA/IA-208095/2020|EPI_ISL_5804766|2020-11-24|B.1.2	21	7	14	0	0
hCoV-19/deer/USA/IA-208106/2020|EPI_ISL_5804773|2020-11-24|B.1.2	28	10	17	0	0
hCoV-19/deer/USA/IA-208329/2020|EPI_ISL_5804786|2020-11-17|B.1.2	32	10	22	0	0
hCoV-19/deer/USA/IA-208104/2020|EPI_ISL_6425276|2020-11-24|B.1.2	27	9	18	0	0
hCoV-19/deer/USA/IA-208107/2020|EPI_ISL_5804775|2020-11-24|B.1.2	25	9	16	0	0
hCoV-19/deer/USA/IA-208100/2020|EPI_ISL_5804769|2020-11-24|B.1.2	30	11	19	0	0
hCoV-19/deer/USA/IA-208334/2020|EPI_ISL_6425267|2020-12-17|B.1.2	28	10	18	0	0
hCoV-19/deer/USA/IA-208330/2020|EPI_ISL_5804787|2020-11-17|B.1.2	32	12	20	0	0
hCoV-19/deer/USA/IA-208108/2020|EPI_ISL_5804776|2020-12-10|B.1.2	38	16	22	0	0
hCoV-19/deer/USA/IA-208103/2020|EPI_ISL_6425283|2020-11-24|B.1.2	27	9	18	0	0
hCoV-19/deer/USA/IA-208331/2020|EPI_ISL_6425266|2020-11-18|B.1.2	34	10	24	0	0
hCoV-19/deer/USA/IA-208117/2020|EPI_ISL_5804785|2020-12-23|B.1.2	28	11	17	0	0
hCoV-19/deer/USA/IA-208114/2020|EPI_ISL_5804782|2020-12-10|B.1.2	28	11	17	0	0
hCoV-19/deer/USA/IA-208113/2020|EPI_ISL_5804781|2020-12-10|B.1.2	28	12	16	0	0
hCoV-19/deer/USA/IA-208105/2020|EPI_ISL_5804772|2020-11-24|B.1.2	28	11	17	0	0
hCoV-19/deer/USA/IA-208116/2020|EPI_ISL_5804784|2020-12-10|B.1.2	26	10	16	0	0
hCoV-19/deer/USA/IA-208115/2020|EPI_ISL_5804783|2020-12-10|B.1.2	27	10	17	0	0
hCoV-19/deer/USA/IA-208111/2020|EPI_ISL_5804779|2020-12-10|B.1.2	27	10	17	0	0
hCoV-19/deer/USA/IA-208112/2020|EPI_ISL_5804780|2020-12-10|B.1.2	24	8	16	0	0
hCoV-19/deer/USA/IA-208102/2020|EPI_ISL_5804771|2020-11-24|B.1.2	24	8	16	0	0
hCoV-19/deer/USA/IA-208101/2020|EPI_ISL_5804770|2020-11-24|B.1.2	24	8	16	0	0
hCoV-19/deer/USA/IA-208110/2020|EPI_ISL_5804778|2020-12-10|B.1.2	24	8	16	0	0
hCoV-19/deer/USA/IA-208109/2020|EPI_ISL_5804777|2020-12-10|B.1.2	24	8	16	0	0
hCoV-19/USA/OH-ODH-SC35535/2020|EPI_ISL_776872|2020-04-26|B.1	4	1	3	0	0
hCoV-19/USA/OH-21AM-037CO01175/2021|EPI_ISL_2312902|2021-02-06|B.1.126	10	3	7	0	0
hCoV-19/USA/OH-CDC-ASC210016576/2021|EPI_ISL_1491819|2021-03-23|B.1.617.1	17	2	15	0	0
hCoV-19/USA/OH-CDC-ASC210070849/2021|EPI_ISL_2000472|2021-04-14|B.1.617.1	33	7	26	0	0
hCoV-19/USA/OH-CDC-QDX24713288/2021|EPI_ISL_2268968|2021-05-03|B.1.617.1	24	6	18	0	0
hCoV-19/USA/OH-CDC-ASC210016579/2021|EPI_ISL_1491820|2021-03-23|B.1.617.1	18	2	15	0	0
hCoV-19/deer/USA/OH-OSU-2330/2021|None|Lucas|U|2021-12-07	27	11	16	0	0
hCoV-19/USA/OH-CDC-ASC210425995/2021|EPI_ISL_7175639|2021-11-15|AY.45	31	5	26	0	0
hCoV-19/USA/OH-UHTL-1075/2021|EPI_ISL_3914777|2021-07-11|AY.48	21	5	16	0	0
hCoV-19/USA/OH-CDC-QDX27053620/2021|EPI_ISL_3396008|2021-07-20|AY.48	30	4	25	0	0
hCoV-19/USA/OH-IVY-ZZX9L1LN/2021|EPI_ISL_5590679|2021-09-09|AY.48	32	6	25	0	0
hCoV-19/USA/OH-3495/2021|EPI_ISL_7380049|2021-08-26|AY.48	30	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210129630/2021|EPI_ISL_4915090|2021-09-04|AY.48	31	6	24	0	0
hCoV-19/USA/OH-CDC-LC0132505/2021|EPI_ISL_4155837|2021-07-20|AY.48	29	5	23	0	0
hCoV-19/USA/OH-CDC-ASC210121285/2021|EPI_ISL_4398901|2021-08-20|AY.35	29	4	25	0	0
hCoV-19/USA/OH-ODH-SC1059590/2021|EPI_ISL_3259676|2021-06-24|AY.35	30	3	27	0	0
hCoV-19/USA/OH-VSP5200/2021|EPI_ISL_3411958|2021-07-10|AY.35	30	5	25	0	0
hCoV-19/USA/OH-CDC-ASC210174527/2021|EPI_ISL_4911222|2021-08-26|AY.35	33	8	25	0	0
hCoV-19/USA/OH-CDC-ASC210060672/2021|EPI_ISL_2147489|2021-05-07|B.1.617.2	24	2	22	0	0
hCoV-19/USA/OH-UHTL-709/2021|EPI_ISL_2091086|2021-05-05|B.1.617.2	26	3	23	0	0
hCoV-19/USA/OH-CDC-ASC210139369/2021|EPI_ISL_4988202|2021-09-08|AY.51	35	9	26	0	0
hCoV-19/USA/OH-CDC-QDX26300269/2021|EPI_ISL_2929584|2021-06-25|AY.52	29	5	24	0	0
hCoV-19/USA/OH-CDC-QDX25848376/2021|EPI_ISL_2870577|2021-06-11|AY.52	28	5	23	0	0
hCoV-19/USA/OH-21AM-243CO00767/2021|EPI_ISL_7897962|2021-08-31|AY.16	33	8	25	0	0
hCoV-19/USA/OH-ODH-SC1059561/2021|EPI_ISL_3259534|2021-07-27|AY.16	28	5	23	0	0
hCoV-19/USA/OH-CDC-IBX917366072135/2021|EPI_ISL_4245967|2021-08-27|AY.16	27	7	20	0	0
hCoV-19/USA/OH-ODH-SC1059819/2021|EPI_ISL_3471876|2021-08-04|AY.16	30	7	23	0	0
hCoV-19/USA/OH-CDC-ASC210281244/2021|EPI_ISL_4984230|2021-09-14|AY.16	32	6	26	0	0
hCoV-19/USA/OH-CDC-QDX27169398/2021|EPI_ISL_3395246|2021-07-24|AY.13	32	9	23	0	0
hCoV-19/USA/OH-CDC-ASC210243379/2021|EPI_ISL_3817076|2021-07-23|AY.13	31	9	22	0	0
hCoV-19/USA/OH-CDC-ASC210483981/2021|EPI_ISL_7434886|2021-11-16|AY.13	35	12	23	0	0
hCoV-19/USA/OH-GD-081021-21080201972/2021|EPI_ISL_3623704|2021-08-02|AY.13	29	7	22	0	0
hCoV-19/USA/OH-CDC-ASC210094795/2021|EPI_ISL_6159608|2021-09-24|AY.13	33	10	23	0	0
hCoV-19/USA/OH-CDC-LC0264656/2021|EPI_ISL_4488943|2021-09-10|AY.13	30	8	22	0	0
hCoV-19/USA/OH-21AM-201CO00111/2021|EPI_ISL_3219144|2021-07-20|AY.13	28	8	20	0	0
hCoV-19/USA/OH-ODH-SC1059896/2021|EPI_ISL_3800064|2021-07-28|AY.49	35	9	26	0	0
hCoV-19/USA/OH-CDC-ASC210096003/2021|EPI_ISL_4377623|2021-08-24|AY.15	32	5	27	0	0
hCoV-19/USA/OH-CDC-LC0231311/2021|EPI_ISL_4179439|2021-08-19|AY.15	32	5	27	0	0
hCoV-19/USA/OH-CDC-LC0284264/2021|EPI_ISL_4811370|2021-09-04|AY.15	32	5	27	0	0
hCoV-19/USA/OH-CDC-LC0318117/2021|EPI_ISL_5263971|2021-09-28|AY.15	36	9	27	0	0
hCoV-19/USA/OH-ODH-SC1060987/2021|EPI_ISL_4207341|2021-08-16|AY.15	31	5	26	0	0
hCoV-19/USA/OH-CDC-LC0300582/2021|EPI_ISL_5088768|2021-09-20|AY.15	31	5	26	0	0
hCoV-19/USA/OH-CDC-LC0202352/2021|EPI_ISL_4152484|2021-08-05|AY.15	31	5	26	0	0
hCoV-19/USA/OH-CDC-LC0182364/2021|EPI_ISL_3750101|2021-08-09|AY.15	31	5	26	0	0
hCoV-19/USA/OH-CDC-LC0313485/2021|EPI_ISL_5165141|2021-09-18|AY.15	31	5	26	0	0
hCoV-19/USA/OH-CDC-ASC210139687/2021|EPI_ISL_4989653|2021-09-08|AY.14	30	6	24	0	0
hCoV-19/USA/OH-CDC-ASC210080234/2021|EPI_ISL_4992421|2021-09-11|AY.14	29	4	25	0	0
hCoV-19/USA/OH-CDC-ASC210104496/2021|EPI_ISL_4375615|2021-09-03|AY.14	29	5	24	0	0
hCoV-19/USA/OH-CDC-ASC210358850/2021|EPI_ISL_5862104|2021-10-12|AY.14	33	7	26	0	0
hCoV-19/USA/OH-CDC-ASC210403806/2021|EPI_ISL_4983636|2021-09-12|AY.14	34	4	30	0	0
hCoV-19/USA/OH-CDC-QDX27432050/2021|EPI_ISL_3823300|2021-07-31|AY.14	29	4	24	0	0
hCoV-19/USA/OH-CDC-ASC210163021/2021|EPI_ISL_4364289|2021-07-21|AY.14	28	4	24	0	0
hCoV-19/USA/OH-CDC-QDX27909482/2021|EPI_ISL_4021428|2021-08-14|AY.14	32	5	27	0	0
hCoV-19/USA/OH-CDC-QDX28360394/2021|EPI_ISL_4464052|2021-08-31|AY.14	31	6	25	0	0
hCoV-19/USA/OH-CDC-ASC210100661/2021|EPI_ISL_4390811|2021-09-02|AY.14	33	5	28	0	0
hCoV-19/USA/OH-CDC-ASC210282567/2021|EPI_ISL_5552415|2021-09-17|AY.54	27	5	22	0	0
hCoV-19/USA/OH-CDC-ASC210390943/2021|EPI_ISL_7920800|2021-11-05|AY.54	41	13	28	0	0
hCoV-19/USA/OH-6404/2021|EPI_ISL_10792942|2021-12-03|AY.54	39	11	28	0	0
hCoV-19/USA/OH-CDC-ASC210477774/2021|EPI_ISL_6418890|2021-10-21|AY.54	28	6	22	0	0
hCoV-19/USA/OH-3526/2021|EPI_ISL_7380066|2021-08-26|AY.54	27	6	21	0	0
hCoV-19/deer/USA/AR-21-038764-001/2021|EPI_ISL_9347713|2021-12-01|AY.54	40	16	24	1	0
hCoV-19/USA/OH-UHTL-1093/2021|EPI_ISL_3914795|2021-07-15|AY.44	42	12	30	0	0
hCoV-19/USA/OH-CDC-FG-225212/2021|EPI_ISL_8606850|2021-12-27|AY.54	30	7	23	0	0
hCoV-19/USA/OH-CDC-ASC210095140/2021|EPI_ISL_6161349|2021-09-26|AY.54	30	8	22	0	0
hCoV-19/USA/OH-CDC-ASC210311907/2021|EPI_ISL_6061471|2021-10-05|AY.54	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210129342/2021|EPI_ISL_4913783|2021-09-04|AY.54	29	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210135633/2021|EPI_ISL_4912671|2021-09-07|AY.54	27	6	21	0	0
hCoV-19/USA/OH-UHTL-1100/2021|EPI_ISL_3914802|2021-07-16|B.1.617.2	23	3	20	1	0
hCoV-19/USA/OH-UHTL-1079/2021|EPI_ISL_3914781|2021-07-13|AY.47	23	3	20	0	0
hCoV-19/USA/OH-UHTL-1065/2021|EPI_ISL_3914839|2021-07-21|AY.47	24	4	20	0	0
hCoV-19/USA/OH-UHTL-1063/2021|EPI_ISL_3914837|2021-07-20|AY.47	27	5	22	0	0
hCoV-19/USA/OH-CDC-STM-GAS987YPX/2021|EPI_ISL_7943907|2021-12-05|AY.47	33	6	27	0	0
hCoV-19/USA/OH-CDC-FG-144130/2021|EPI_ISL_5059525|2021-10-03|AY.47	32	4	28	0	0
hCoV-19/USA/OH-6093/2021|EPI_ISL_11496337|2021-11-23|AY.47	33	7	26	0	0
hCoV-19/deer/USA/TN-22-000882-002/2021|EPI_ISL_9347720|2021-12-04|AY.47	51	17	34	2	0
hCoV-19/USA/OH-3458/2021|EPI_ISL_7380025|2021-08-24|AY.47	33	7	26	0	0
hCoV-19/USA/OH-CDC-STM-000711969/2021|EPI_ISL_6487038|2021-07-26|AY.47	27	4	23	0	0
hCoV-19/USA/OH-UHTL-1070/2021|EPI_ISL_3914844|2021-07-21|AY.47	24	4	20	0	0
hCoV-19/USA/OH-UHTL-1057/2021|EPI_ISL_3914831|2021-07-19|AY.47	23	4	19	0	0
hCoV-19/USA/OH-UHTL-1047/2021|EPI_ISL_3914821|2021-07-04|AY.75	22	2	20	0	0
hCoV-19/USA/OH-UHTL-1055/2021|EPI_ISL_3914829|2021-07-17|AY.67	24	3	21	0	0
hCoV-19/USA/OH-UHTL-1080/2021|EPI_ISL_3914782|2021-07-07|AY.75	29	6	23	0	0
hCoV-19/USA/OH-UHTL-1056/2021|EPI_ISL_3914830|2021-07-19|AY.75	24	5	19	0	0
hCoV-19/USA/OH-UHTL-1061/2021|EPI_ISL_3914835|2021-07-20|AY.75	27	7	20	0	0
hCoV-19/USA/OH-CDC-STM-53RN8W6B3/2021|EPI_ISL_7497428|2021-11-26|AY.75	37	13	24	0	0
hCoV-19/USA/OH-CDC-FG-147656/2021|EPI_ISL_5308148|2021-10-08|AY.75	34	11	23	0	0
hCoV-19/USA/OH-UHTL-1003/2021|EPI_ISL_2661540|2021-06-09|AY.75	30	7	23	0	0
hCoV-19/deer/USA/OH-OSU-1744/2021|AY.75|Athens|R|2021-11-30	59	25	34	0	0
hCoV-19/deer/USA/OH-OSU-1720/2021|AY.75|Vinton|R|2021-11-13	47	16	31	0	1
hCoV-19/USA/OH-CDC-STM-000711073/2021|EPI_ISL_6489321|2021-07-23|AY.75	34	11	23	0	0
hCoV-19/USA/OH-CDC-2-5063082/2021|EPI_ISL_6642517|2021-08-31|AY.75	33	10	23	0	0
hCoV-19/USA/OH-UHTL-1045/2021|EPI_ISL_3914819|2021-07-12|AY.75	25	6	19	0	0
hCoV-19/USA/OH-UHTL-1021/2021|EPI_ISL_3025908|2021-06-24|B.1.617.2	24	4	20	0	0
hCoV-19/USA/OH-CDC-ASC210095605/2021|EPI_ISL_6160912|2021-09-25|AY.27	34	7	27	0	0
hCoV-19/USA/OH-CDC-ASC210314043/2021|EPI_ISL_6064352|2021-10-06|AY.67	29	3	26	0	0
hCoV-19/USA/OH-3007/2021|EPI_ISL_3091525|2021-07-15|AY.67	31	5	26	0	0
hCoV-19/USA/OH-CDC-MMB09562295/2021|EPI_ISL_3604129|2021-08-03|AY.67	30	5	25	0	0
hCoV-19/USA/OH-CDC-QDX26300319/2021|EPI_ISL_2929225|2021-06-25|AY.67	29	5	24	0	0
hCoV-19/USA/OH-CDC-QDX26300323/2021|EPI_ISL_2929453|2021-06-25|AY.67	29	5	24	0	0
hCoV-19/USA/OH-3448/2021|EPI_ISL_7380015|2021-08-25|AY.67	28	4	24	0	0
hCoV-19/USA/OH-21AM-256CO00710/2021|EPI_ISL_6950015|2021-09-13|AY.67	28	4	24	0	0
hCoV-19/USA/OH-3457/2021|EPI_ISL_7380024|2021-08-24|AY.67	29	4	25	0	0
hCoV-19/USA/OH-CDC-QDX27691276/2021|EPI_ISL_3720624|2021-08-09|AY.67	27	4	23	0	0
hCoV-19/USA/OH-CDC-LC0317443/2021|EPI_ISL_5264144|2021-09-28|AY.9.2	31	5	26	0	0
hCoV-19/USA/OH-GD-091421-229/2021|EPI_ISL_4603631|2021-09-07|AY.9.2	30	5	25	0	0
hCoV-19/USA/OH-CDC-ASC210236077/2021|EPI_ISL_3847047|2021-07-29|AY.9.2	27	7	20	0	0
hCoV-19/USA/OH-CDC-QDX28939361/2021|EPI_ISL_5068215|2021-09-14|AY.9.2	27	7	20	0	0
hCoV-19/USA/OH-21AM-266CO01005/2021|EPI_ISL_6422551|2021-09-23|AY.9.2	30	7	23	0	0
hCoV-19/USA/OH-CDC-ASC210094311/2021|EPI_ISL_5514843|2021-09-21|AY.9.2	29	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210325407/2021|EPI_ISL_6058373|2021-10-03|AY.9.2	30	7	23	0	0
hCoV-19/USA/OH-CDC-LC0323052/2021|EPI_ISL_5566344|2021-09-29|AY.9.2	29	7	22	0	0
hCoV-19/USA/OH-CDC-LC0280196/2021|EPI_ISL_4809025|2021-08-30|AY.9.2	28	6	22	0	0
hCoV-19/USA/OH-CDC-ASC210128410/2021|EPI_ISL_4946666|2021-09-05|AY.9.2	28	6	22	0	0
hCoV-19/USA/OH-CDC-ASC210195484/2021|EPI_ISL_5229246|2021-08-20|AY.62	29	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210286287/2021|EPI_ISL_5370131|2021-09-18|AY.62	28	5	23	0	0
hCoV-19/USA/OH-CDC-ASC210403749/2021|EPI_ISL_5005087|2021-09-12|AY.62	30	5	25	0	0
hCoV-19/USA/OH-CDC-ASC210381136/2021|EPI_ISL_5774500|2021-09-29|AY.62	29	5	24	0	0
hCoV-19/USA/OH-CDC-ASC210273294/2021|EPI_ISL_3853656|2021-08-04|AY.62	28	5	23	0	0
hCoV-19/USA/OH-CDC-ASC210099727/2021|EPI_ISL_4379520|2021-09-02|AY.62	30	5	25	0	0
hCoV-19/USA/OH-CDC-ASC210461525/2021|EPI_ISL_6171958|2021-10-14|AY.62	29	5	24	0	0
hCoV-19/USA/OH-CDC-ASC210344331/2021|EPI_ISL_6162027|2021-10-11|AY.62	29	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210320502/2021|EPI_ISL_5772813|2021-09-27|AY.62	29	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210203689/2021|EPI_ISL_3821626|2021-07-31|AY.62	27	5	22	0	0
hCoV-19/USA/OH-UHTL-1107/2021|EPI_ISL_3914809|2021-07-17|AY.26	34	5	29	0	0
hCoV-19/USA/OH-CDC-STM-000743245/2021|EPI_ISL_5957279|2021-10-14|AY.26	32	2	30	0	0
hCoV-19/USA/OH-CDC-ASC210175786/2021|EPI_ISL_4910839|2021-08-27|AY.26	30	6	24	0	0
hCoV-19/USA/OH-CDC-ASC210099477/2021|EPI_ISL_4379169|2021-09-02|AY.26	33	11	22	0	0
hCoV-19/USA/OH-CDC-ASC210188671/2021|EPI_ISL_4140648|2021-08-05|AY.26	27	5	22	0	0
hCoV-19/USA/CA-ALSR-44062/2021|EPI_ISL_3509682|2021-07-26|AY.26	30	7	23	0	0
hCoV-19/USA/OH-CDC-STM-000726450/2021|EPI_ISL_6338012|2021-08-29|AY.26	28	5	23	0	0
hCoV-19/USA/OH-CDC-STM-000705922/2021|EPI_ISL_6481322|2021-07-05|AY.26	26	6	20	0	0
hCoV-19/deer/USA/IL-21-038000-001/2021|EPI_ISL_9388140|2021-11-20|AY.26	46	15	31	0	0
hCoV-19/USA/OH-CDC-ASC210135627/2021|EPI_ISL_4912632|2021-09-07|AY.26	28	6	22	0	0
hCoV-19/USA/OH-CDC-ASC210341086/2021|EPI_ISL_6068475|2021-10-07|AY.26	33	8	25	0	0
hCoV-19/USA/OH-UHTL-745/2021|EPI_ISL_2193386|2021-05-11|B.1.617.2	25	4	21	0	0
hCoV-19/USA/OH-UHTL-1004/2021|EPI_ISL_2661541|2021-06-14|B.1.617.2	23	4	19	0	0
hCoV-19/USA/OH-CDC-QDX26532153/2021|EPI_ISL_4369880|2021-07-03|AY.56	24	4	19	0	0
hCoV-19/USA/OH-CDC-QDX26532155/2021|EPI_ISL_4372980|2021-07-02|AY.56	26	5	20	0	0
hCoV-19/USA/OH-3000/2021|EPI_ISL_3091519|2021-07-14|AY.56	27	5	21	0	0
hCoV-19/USA/OH-3014/2021|EPI_ISL_3091532|2021-07-13|AY.56	27	4	22	0	0
hCoV-19/USA/OH-3013/2021|EPI_ISL_3091531|2021-07-14|AY.56	26	4	21	0	0
hCoV-19/USA/OH-CWRU_CICB21062_CB9/2021|EPI_ISL_12828395|2021-07-13|AY.61	27	7	19	1	0
hCoV-19/USA/OH-CDC-STM-000714294/2021|EPI_ISL_6488251|2021-07-30|AY.56	27	7	19	0	0
hCoV-19/USA/OH-ODH-SC1060582/2021|EPI_ISL_4080806|2021-08-08|AY.56	26	6	19	0	0
hCoV-19/USA/OH-CDC-MMB09396947/2021|EPI_ISL_3460878|2021-07-16|AY.56	26	6	19	0	0
hCoV-19/USA/OH-ODH-SC1059614/2021|EPI_ISL_3342722|2021-07-22|AY.56	26	6	19	0	0
hCoV-19/USA/OH-CDC-QDX26826409/2021|EPI_ISL_4372466|2021-07-12|AY.56	25	5	19	0	0
hCoV-19/USA/OH-CDC-QDX27432052/2021|EPI_ISL_3823295|2021-07-31|AY.64	32	9	23	0	0
hCoV-19/USA/OH-CDC-ASC210080527/2021|EPI_ISL_4980188|2021-09-10|AY.64	30	7	23	0	1
